Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
02:00 - 02:15,7.29,0.33,0.24,0.0,0.0,0.18,0.25
02:15 - 02:30,6.54,0.33,0.36,0.0,0.0,0.12,0.12
02:30 - 02:45,6.2,0.41,0.41,0.0,0.0,0.11,0.13
02:45 - 03:00,5.19,0.32,0.39,0.0,0.0,0.13,0.1
03:00 - 03:15,5.1,0.18,0.39,0.0,0.0,0.1,0.1
03:15 - 03:30,4.77,0.17,0.28,0.0,0.0,0.06,0.1
03:30 - 03:45,4.54,0.03,0.28,0.0,0.0,0.0,0.08
03:45 - 04:00,4.53,0.0,0.28,0.02,0.0,0.0,0.0
04:00 - 04:15,4.29,0.0,0.28,0.01,0.0,0.0,0.0
04:15 - 04:30,3.91,0.0,0.19,0.0,0.0,0.0,0.0
04:30 - 04:45,3.86,0.0,0.2,0.0,0.0,0.0,0.0
04:45 - 05:00,3.76,0.06,0.26,0.0,0.0,0.0,0.0
05:00 - 05:15,3.45,0.01,0.13,0.0,0.0,0.0,0.08
05:15 - 05:30,3.3,0.0,0.09,0.0,0.0,0.0,0.09
05:30 - 05:45,3.36,0.0,0.09,0.0,0.0,0.03,0.09
05:45 - 06:00,3.48,0.0,0.09,0.0,0.0,0.08,0.25
06:00 - 06:15,3.76,0.03,0.01,0.0,0.0,0.06,0.25
06:15 - 06:30,3.61,0.09,0.09,0.0,0.0,0.0,0.25
06:30 - 06:45,4.45,0.18,0.14,0.0,0.0,0.0,0.34
06:45 - 07:00,4.99,0.24,0.24,0.0,0.0,0.0,0.36
07:00 - 07:15,5.36,0.18,0.1,0.0,0.0,0.0,0.43
07:15 - 07:30,5.63,0.21,0.1,0.06,0.0,0.01,0.44
07:30 - 07:45,6.22,0.31,0.1,0.08,0.0,0.1,0.44
07:45 - 08:00,6.85,0.32,0.09,0.08,0.0,0.1,0.52
08:00 - 08:15,8.08,0.3,0.14,0.08,0.0,0.07,0.62
08:15 - 08:30,9.02,0.43,0.24,0.15,0.0,0.1,0.62
08:30 - 08:45,10.03,0.31,0.35,0.18,0.0,0.1,0.62
08:45 - 09:00,11.92,0.29,0.41,0.18,0.0,0.1,0.32
09:00 - 09:15,13.81,0.21,0.46,0.23,0.0,0.1,0.42
09:15 - 09:30,15.8,0.31,0.4,0.26,0.01,0.18,0.35
09:30 - 09:45,16.31,0.31,0.31,0.25,0.09,0.24,0.27
09:45 - 10:00,16.69,0.37,0.4,0.25,0.22,0.22,0.5
10:00 - 10:15,17.14,0.46,0.57,0.29,0.18,0.2,0.69
10:15 - 10:30,16.89,0.36,0.85,0.3,0.01,0.26,0.73
10:30 - 10:45,16.37,0.18,0.7,0.27,0.03,0.2,0.64
10:45 - 11:00,16.19,0.21,0.68,0.23,0.0,0.19,0.47
11:00 - 11:15,16.87,0.56,0.82,0.23,0.0,0.2,0.78
11:15 - 11:30,17.57,0.71,0.63,0.17,0.0,0.15,1.13
11:30 - 11:45,18.11,0.51,0.63,0.19,0.0,0.08,0.85
11:45 - 12:00,17.74,0.54,0.63,0.24,0.0,0.01,0.71
12:00 - 12:15,17.88,0.43,0.7,0.12,0.0,0.16,0.93
12:15 - 12:30,17.31,0.27,0.63,0.08,0.0,0.32,1.04
12:30 - 12:45,17.39,0.26,0.48,0.17,0.0,0.26,1.1
12:45 - 13:00,17.21,0.18,0.73,0.19,0.0,0.04,0.68
13:00 - 13:15,18.06,0.5,0.64,0.18,0.06,0.06,0.87
13:15 - 13:30,17.82,0.32,0.64,0.19,0.02,0.05,1.0
13:30 - 13:45,17.52,0.48,0.43,0.08,0.01,0.04,1.2
13:45 - 14:00,17.38,0.25,0.4,0.26,0.07,0.23,0.73
14:00 - 14:15,17.58,0.11,0.52,0.09,0.11,0.05,0.86
14:15 - 14:30,17.72,0.13,0.61,0.05,0.1,0.28,1.08
14:30 - 14:45,19.12,0.16,1.16,0.0,0.0,0.2,1.02
14:45 - 15:00,19.79,0.27,1.39,0.0,0.01,0.21,0.75
15:00 - 15:15,19.9,0.26,1.45,0.0,0.0,0.27,0.82
15:15 - 15:30,19.55,0.46,1.16,0.02,0.01,0.31,0.93
15:30 - 15:45,19.1,0.42,0.66,0.02,0.0,0.34,0.97
15:45 - 16:00,19.54,0.58,0.53,0.1,0.0,0.42,0.61
16:00 - 16:15,19.93,0.56,0.58,0.06,0.0,0.51,0.64
16:15 - 16:30,19.83,0.43,0.71,0.03,0.0,0.53,0.83
16:30 - 16:45,20.04,0.46,0.52,0.07,0.03,0.54,0.89
16:45 - 17:00,20.8,0.54,0.48,0.14,0.0,0.45,0.67
17:00 - 17:15,19.99,0.54,0.65,0.17,0.05,0.54,0.92
17:15 - 17:30,19.53,0.54,0.6,0.14,0.12,0.59,0.88
17:30 - 17:45,20.37,0.56,0.7,0.19,0.02,0.48,0.98
17:45 - 18:00,21.04,0.47,0.48,0.12,0.0,0.38,0.73
18:00 - 18:15,21.97,0.53,0.72,0.1,0.0,0.46,1.03
18:15 - 18:30,22.9,0.5,0.69,0.02,0.0,0.63,1.16
18:30 - 18:45,24.24,0.48,0.6,0.01,0.01,0.49,0.78
18:45 - 19:00,26.27,0.37,0.77,0.04,0.0,0.25,0.69
19:00 - 19:15,27.85,0.25,0.6,0.0,0.0,0.22,0.78
19:15 - 19:30,28.93,0.37,0.6,0.01,0.0,0.22,1.0
19:30 - 19:45,31.12,1.15,0.78,0.03,0.0,0.28,0.99
19:45 - 20:00,32.58,1.21,0.56,0.01,0.0,0.17,0.74
20:00 - 20:15,34.35,1.26,0.83,0.07,0.0,0.38,0.51
20:15 - 20:30,35.89,1.3,0.68,0.04,0.0,0.38,0.58
20:30 - 20:45,36.8,0.98,0.54,0.05,0.09,0.33,0.41
20:45 - 21:00,36.74,0.65,0.42,0.23,0.01,0.36,0.42
21:00 - 21:15,36.88,0.53,0.48,0.2,0.0,0.52,0.7
21:15 - 21:30,36.81,0.45,0.69,0.37,0.0,0.56,0.75
21:30 - 21:45,36.76,0.67,1.04,0.09,0.0,0.39,0.57
21:45 - 22:00,35.71,0.89,1.02,0.02,0.0,0.59,0.53
22:00 - 22:15,34.19,0.9,1.05,0.11,0.0,0.56,0.73
22:15 - 22:30,32.28,0.71,1.07,0.04,0.01,0.51,0.62
22:30 - 22:45,30.17,0.22,0.94,0.09,0.01,0.27,0.93
22:45 - 23:00,28.28,0.2,0.47,0.01,0.02,0.8,0.72
23:00 - 23:15,26.27,0.23,0.63,0.1,0.0,0.51,1.31
23:15 - 23:30,23.81,0.45,0.73,0.15,0.02,0.16,1.31
23:30 - 23:45,20.95,0.26,0.75,0.0,0.03,0.1,1.21
23:45 - 24:00,16.78,0.2,0.47,0.08,0.0,0.17,0.93
24:00 - 24:15,15.1,0.21,0.45,0.0,0.0,0.12,0.85
24:15 - 24:30,13.04,0.22,0.57,0.0,0.0,0.13,0.69
24:30 - 24:45,11.49,0.22,0.34,0.01,0.0,0.11,0.42
24:45 - 25:00,10.26,0.17,0.29,0.07,0.0,0.16,0.32
25:00 - 25:15,9.41,0.05,0.32,0.12,0.0,0.15,0.25
25:15 - 25:30,7.98,0.12,0.2,0.04,0.0,0.01,0.29
25:30 - 25:45,6.6,0.07,0.03,0.0,0.0,0.01,0.25
25:45 - 26:00,5.92,0.09,0.03,0.01,0.0,0.08,0.25
Whole day,16.73,0.36,0.51,0.09,0.01,0.22,0.6
06:00,3.7,0.0,0.09,0.0,0.0,0.08,0.25
06:01,3.88,0.0,0.09,0.0,0.0,0.08,0.25
06:02,3.78,0.0,0.0,0.0,0.0,0.08,0.25
06:03,3.78,0.0,0.0,0.0,0.0,0.08,0.25
06:04,3.78,0.0,0.0,0.0,0.0,0.08,0.25
06:05,3.71,0.0,0.0,0.0,0.0,0.08,0.25
06:06,3.71,0.0,0.0,0.0,0.0,0.08,0.25
06:07,3.9,0.0,0.0,0.0,0.0,0.08,0.25
06:08,3.82,0.0,0.0,0.0,0.0,0.08,0.25
06:09,3.73,0.0,0.0,0.0,0.0,0.08,0.25
06:10,3.73,0.09,0.0,0.0,0.0,0.08,0.25
06:11,3.82,0.09,0.0,0.0,0.0,0.08,0.25
06:12,3.82,0.09,0.0,0.0,0.0,0.0,0.25
06:13,3.71,0.09,0.0,0.0,0.0,0.0,0.25
06:14,3.52,0.09,0.0,0.0,0.0,0.0,0.25
06:15,3.52,0.09,0.0,0.0,0.0,0.0,0.25
06:16,3.62,0.09,0.0,0.0,0.0,0.0,0.25
06:17,3.62,0.09,0.0,0.0,0.0,0.0,0.25
06:18,3.62,0.09,0.0,0.0,0.0,0.0,0.25
06:19,3.51,0.09,0.1,0.0,0.0,0.0,0.25
06:20,3.51,0.09,0.1,0.0,0.0,0.0,0.25
06:21,3.51,0.09,0.1,0.0,0.0,0.0,0.25
06:22,3.63,0.09,0.1,0.0,0.0,0.0,0.25
06:23,3.51,0.09,0.1,0.0,0.0,0.0,0.25
06:24,3.51,0.09,0.1,0.0,0.0,0.0,0.25
06:25,3.62,0.09,0.1,0.0,0.0,0.0,0.25
06:26,3.62,0.09,0.1,0.0,0.0,0.0,0.25
06:27,3.79,0.09,0.18,0.0,0.0,0.0,0.25
06:28,3.79,0.09,0.18,0.0,0.0,0.0,0.25
06:29,3.79,0.09,0.18,0.0,0.0,0.0,0.25
06:30,3.8,0.18,0.18,0.0,0.0,0.0,0.25
06:31,3.91,0.18,0.1,0.0,0.0,0.0,0.25
06:32,4.16,0.18,0.1,0.0,0.0,0.0,0.49
06:33,4.16,0.18,0.1,0.0,0.0,0.0,0.49
06:34,4.35,0.18,0.1,0.0,0.0,0.0,0.49
06:35,4.35,0.18,0.1,0.0,0.0,0.0,0.25
06:36,4.35,0.18,0.1,0.0,0.0,0.0,0.25
06:37,4.53,0.18,0.1,0.0,0.0,0.0,0.32
06:38,4.6,0.18,0.1,0.0,0.0,0.0,0.32
06:39,4.74,0.18,0.1,0.0,0.0,0.0,0.32
06:40,4.74,0.18,0.2,0.0,0.0,0.0,0.25
06:41,4.74,0.18,0.2,0.0,0.0,0.0,0.25
06:42,4.74,0.18,0.2,0.0,0.0,0.0,0.36
06:43,4.74,0.18,0.2,0.0,0.0,0.0,0.36
06:44,4.84,0.29,0.2,0.0,0.0,0.0,0.36
06:45,4.73,0.29,0.2,0.0,0.0,0.0,0.36
06:46,4.82,0.29,0.2,0.0,0.0,0.0,0.36
06:47,4.95,0.29,0.2,0.0,0.0,0.0,0.36
06:48,5.07,0.29,0.44,0.0,0.0,0.0,0.36
06:49,4.98,0.29,0.34,0.0,0.0,0.0,0.36
06:50,4.98,0.29,0.34,0.0,0.0,0.0,0.36
06:51,4.98,0.29,0.34,0.0,0.0,0.0,0.36
06:52,4.98,0.29,0.34,0.0,0.0,0.0,0.36
06:53,4.98,0.29,0.34,0.0,0.0,0.0,0.36
06:54,4.89,0.18,0.34,0.0,0.0,0.0,0.36
06:55,5.0,0.18,0.1,0.0,0.0,0.0,0.36
06:56,5.0,0.18,0.1,0.0,0.0,0.0,0.36
06:57,5.27,0.18,0.1,0.0,0.0,0.0,0.36
06:58,5.11,0.18,0.1,0.0,0.0,0.0,0.36
06:59,5.11,0.18,0.1,0.0,0.0,0.0,0.36
07:00,5.02,0.18,0.1,0.0,0.0,0.07,0.36
07:01,4.94,0.18,0.1,0.0,0.0,0.0,0.44
07:02,5.11,0.18,0.1,0.0,0.0,0.0,0.44
07:03,5.18,0.18,0.1,0.0,0.0,0.0,0.44
07:04,5.26,0.18,0.1,0.0,0.0,0.0,0.44
07:05,5.3,0.18,0.1,0.0,0.0,0.0,0.44
07:06,5.5,0.18,0.1,0.0,0.0,0.0,0.44
07:07,5.5,0.18,0.1,0.0,0.0,0.0,0.44
07:08,5.5,0.18,0.1,0.0,0.0,0.0,0.44
07:09,5.73,0.18,0.1,0.0,0.0,0.0,0.44
07:10,5.54,0.18,0.1,0.0,0.0,0.0,0.44
07:11,5.45,0.18,0.1,0.0,0.0,0.0,0.44
07:12,5.45,0.18,0.1,0.0,0.0,0.0,0.44
07:13,5.54,0.18,0.1,0.0,0.0,0.0,0.44
07:14,5.44,0.18,0.1,0.0,0.0,0.0,0.44
07:15,5.43,0.18,0.1,0.0,0.0,0.0,0.44
07:16,5.43,0.18,0.1,0.0,0.0,0.0,0.44
07:17,5.41,0.18,0.1,0.0,0.0,0.08,0.44
07:18,5.29,0.18,0.1,0.08,0.0,0.0,0.44
07:19,5.4,0.18,0.1,0.08,0.0,0.0,0.44
07:20,5.4,0.18,0.1,0.08,0.0,0.0,0.44
07:21,5.52,0.18,0.1,0.08,0.0,0.0,0.44
07:22,5.6,0.18,0.1,0.08,0.0,0.0,0.44
07:23,5.76,0.28,0.1,0.08,0.0,0.0,0.44
07:24,5.87,0.18,0.1,0.08,0.0,0.0,0.44
07:25,5.75,0.18,0.1,0.08,0.0,0.0,0.44
07:26,5.75,0.18,0.1,0.08,0.0,0.0,0.44
07:27,5.92,0.28,0.1,0.08,0.0,0.0,0.44
07:28,5.85,0.28,0.1,0.08,0.0,0.0,0.44
07:29,6.13,0.39,0.1,0.08,0.0,0.1,0.44
07:30,6.01,0.39,0.1,0.08,0.0,0.1,0.44
07:31,5.91,0.39,0.1,0.08,0.0,0.1,0.44
07:32,5.71,0.39,0.1,0.08,0.0,0.1,0.44
07:33,6.08,0.29,0.1,0.08,0.0,0.1,0.44
07:34,6.08,0.29,0.1,0.08,0.0,0.1,0.44
07:35,6.19,0.29,0.1,0.08,0.0,0.1,0.44
07:36,6.34,0.29,0.1,0.08,0.0,0.1,0.44
07:37,6.24,0.29,0.1,0.08,0.0,0.1,0.44
07:38,6.24,0.29,0.1,0.08,0.0,0.1,0.44
07:39,6.24,0.18,0.1,0.08,0.0,0.1,0.44
07:40,6.31,0.31,0.1,0.08,0.0,0.1,0.44
07:41,6.31,0.31,0.1,0.08,0.0,0.1,0.44
07:42,6.44,0.31,0.1,0.08,0.0,0.1,0.44
07:43,6.52,0.31,0.1,0.08,0.0,0.1,0.44
07:44,6.61,0.31,0.1,0.08,0.0,0.1,0.44
07:45,6.75,0.31,0.1,0.08,0.0,0.1,0.44
07:46,6.9,0.31,0.1,0.08,0.0,0.1,0.51
07:47,6.99,0.31,0.1,0.08,0.0,0.1,0.51
07:48,6.79,0.31,0.1,0.08,0.0,0.1,0.51
07:49,6.69,0.31,0.1,0.08,0.0,0.1,0.51
07:50,6.89,0.31,0.1,0.08,0.0,0.1,0.59
07:51,6.92,0.45,0.1,0.08,0.0,0.1,0.51
07:52,7.02,0.31,0.24,0.08,0.0,0.1,0.51
07:53,7.02,0.31,0.24,0.08,0.0,0.1,0.51
07:54,6.88,0.31,0.08,0.08,0.0,0.1,0.51
07:55,6.9,0.31,0.08,0.08,0.0,0.1,0.51
07:56,6.64,0.31,0.08,0.08,0.0,0.1,0.51
07:57,6.64,0.31,0.0,0.08,0.0,0.1,0.51
07:58,6.79,0.31,0.0,0.08,0.0,0.1,0.61
07:59,7.0,0.31,0.0,0.08,0.0,0.1,0.61
08:00,7.0,0.31,0.0,0.08,0.0,0.1,0.61
08:01,7.69,0.31,0.1,0.08,0.0,0.1,0.85
08:02,8.08,0.31,0.1,0.08,0.0,0.1,0.85
08:03,8.03,0.31,0.1,0.08,0.0,0.1,0.61
08:04,7.93,0.31,0.0,0.08,0.0,0.1,0.61
08:05,8.15,0.31,0.1,0.08,0.0,0.0,0.69
08:06,8.15,0.31,0.1,0.08,0.0,0.0,0.59
08:07,7.9,0.18,0.18,0.08,0.0,0.0,0.51
08:08,8.04,0.18,0.18,0.08,0.0,0.0,0.6
08:09,8.41,0.18,0.18,0.08,0.0,0.0,0.6
08:10,8.5,0.36,0.18,0.08,0.0,0.1,0.6
08:11,8.5,0.36,0.18,0.08,0.0,0.1,0.6
08:12,8.33,0.36,0.27,0.08,0.0,0.1,0.51
08:13,8.25,0.36,0.27,0.08,0.0,0.1,0.51
08:14,8.24,0.36,0.19,0.16,0.0,0.1,0.51
