Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
02:00 - 02:15,6.05,0.19,0.08,0.0,0.0,0.08,0.17
02:15 - 02:30,5.49,0.19,0.08,0.0,0.0,0.08,0.17
02:30 - 02:45,5.02,0.13,0.06,0.0,0.0,0.08,0.15
02:45 - 03:00,4.53,0.11,0.0,0.0,0.0,0.08,0.09
03:00 - 03:15,4.12,0.11,0.0,0.0,0.0,0.08,0.08
03:15 - 03:30,3.81,0.15,0.0,0.0,0.0,0.08,0.08
03:30 - 03:45,3.58,0.19,0.0,0.0,0.0,0.08,0.08
03:45 - 04:00,3.64,0.19,0.0,0.0,0.0,0.08,0.08
04:00 - 04:15,3.54,0.19,0.0,0.0,0.0,0.08,0.08
04:15 - 04:30,3.33,0.19,0.0,0.0,0.0,0.08,0.08
04:30 - 04:45,3.17,0.19,0.0,0.0,0.0,0.08,0.08
04:45 - 05:00,2.98,0.19,0.0,0.0,0.0,0.08,0.01
05:00 - 05:15,2.7,0.19,0.0,0.0,0.0,0.01,0.0
05:15 - 05:30,3.05,0.18,0.0,0.1,0.0,0.0,0.0
05:30 - 05:45,3.22,0.08,0.09,0.12,0.0,0.0,0.0
05:45 - 06:00,4.1,0.08,0.34,0.12,0.0,0.0,0.08
06:00 - 06:15,4.81,0.1,0.34,0.07,0.0,0.0,0.33
06:15 - 06:30,5.55,0.36,0.03,0.0,0.09,0.0,0.43
06:30 - 06:45,6.18,0.28,0.0,0.0,0.16,0.0,0.45
06:45 - 07:00,8.0,0.22,0.05,0.0,0.16,0.0,0.32
07:00 - 07:15,8.97,0.31,0.07,0.0,0.16,0.0,0.29
07:15 - 07:30,9.55,0.28,0.12,0.0,0.16,0.0,0.3
07:30 - 07:45,9.95,0.23,0.14,0.0,0.15,0.02,0.3
07:45 - 08:00,9.08,0.21,0.07,0.0,0.0,0.0,0.11
08:00 - 08:15,9.54,0.31,0.08,0.0,0.0,0.01,0.34
08:15 - 08:30,9.6,0.28,0.18,0.0,0.0,0.09,0.31
08:30 - 08:45,8.48,0.17,0.24,0.0,0.01,0.09,0.12
08:45 - 09:00,8.1,0.16,0.33,0.0,0.0,0.02,0.11
09:00 - 09:15,8.35,0.19,0.27,0.01,0.0,0.0,0.62
09:15 - 09:30,8.29,0.24,0.25,0.07,0.03,0.09,0.53
09:30 - 09:45,8.57,0.23,0.25,0.07,0.0,0.0,0.6
09:45 - 10:00,8.4,0.29,0.33,0.08,0.0,0.0,0.54
10:00 - 10:15,8.99,0.63,0.14,0.08,0.06,0.0,0.68
10:15 - 10:30,8.87,0.67,0.02,0.1,0.02,0.0,0.67
10:30 - 10:45,9.21,0.61,0.02,0.13,0.0,0.0,0.26
10:45 - 11:00,9.0,0.56,0.08,0.11,0.0,0.0,0.31
11:00 - 11:15,9.65,0.65,0.1,0.07,0.0,0.0,0.39
11:15 - 11:30,9.33,0.61,0.08,0.07,0.0,0.13,0.5
11:30 - 11:45,8.5,0.62,0.07,0.11,0.0,0.0,0.22
11:45 - 12:00,8.2,0.61,0.07,0.03,0.0,0.0,0.07
12:00 - 12:15,7.85,0.61,0.08,0.0,0.0,0.0,0.09
12:15 - 12:30,7.91,0.58,0.07,0.0,0.0,0.03,0.07
12:30 - 12:45,7.6,0.6,0.01,0.02,0.0,0.04,0.11
12:45 - 13:00,7.88,0.57,0.0,0.0,0.01,0.0,0.2
13:00 - 13:15,8.39,0.72,0.07,0.0,0.0,0.25,0.21
13:15 - 13:30,8.56,0.67,0.08,0.0,0.0,0.21,0.26
13:30 - 13:45,8.3,0.51,0.08,0.0,0.0,0.11,0.19
13:45 - 14:00,8.16,0.48,0.13,0.05,0.0,0.01,0.12
14:00 - 14:15,8.9,0.42,0.23,0.0,0.0,0.0,0.64
14:15 - 14:30,8.88,0.44,0.47,0.14,0.0,0.03,0.6
14:30 - 14:45,9.04,0.58,0.42,0.15,0.0,0.21,0.36
