Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
02:00 - 02:15,6.17,0.05,0.18,0.0,0.08,0.03,0.17
02:15 - 02:30,5.7,0.05,0.19,0.0,0.08,0.03,0.14
02:30 - 02:45,5.58,0.0,0.29,0.0,0.08,0.0,0.11
02:45 - 03:00,5.57,0.0,0.31,0.0,0.08,0.0,0.09
03:00 - 03:15,4.37,0.06,0.29,0.0,0.08,0.0,0.03
03:15 - 03:30,3.79,0.1,0.3,0.0,0.08,0.0,0.01
03:30 - 03:45,3.62,0.09,0.31,0.0,0.08,0.0,0.01
03:45 - 04:00,3.34,0.09,0.31,0.0,0.08,0.0,0.0
04:00 - 04:15,3.33,0.09,0.31,0.0,0.07,0.0,0.0
04:15 - 04:30,3.11,0.09,0.31,0.0,0.0,0.01,0.0
04:30 - 04:45,2.95,0.09,0.31,0.0,0.0,0.0,0.0
04:45 - 05:00,2.57,0.09,0.31,0.0,0.0,0.0,0.0
05:00 - 05:15,2.68,0.09,0.31,0.0,0.0,0.0,0.0
05:15 - 05:30,2.8,0.09,0.31,0.0,0.0,0.0,0.0
05:30 - 05:45,2.89,0.1,0.31,0.0,0.0,0.0,0.0
05:45 - 06:00,3.17,0.2,0.44,0.0,0.0,0.0,0.0
06:00 - 06:15,3.47,0.09,0.43,0.0,0.0,0.0,0.0
06:15 - 06:30,3.98,0.09,0.34,0.0,0.0,0.0,0.03
06:30 - 06:45,4.52,0.09,0.28,0.0,0.0,0.0,0.37
06:45 - 07:00,5.05,0.14,0.27,0.0,0.0,0.0,0.24
07:00 - 07:15,5.54,0.32,0.23,0.0,0.0,0.0,0.24
07:15 - 07:30,6.53,0.36,0.32,0.01,0.0,0.0,0.38
07:30 - 07:45,7.18,0.34,0.36,0.0,0.0,0.04,0.61
07:45 - 08:00,8.06,0.35,0.28,0.01,0.0,0.04,0.28
08:00 - 08:15,9.55,0.34,0.28,0.01,0.0,0.0,0.56
08:15 - 08:30,11.16,0.44,0.51,0.07,0.0,0.0,0.44
08:30 - 08:45,12.84,0.82,0.62,0.25,0.0,0.11,0.17
08:45 - 09:00,14.74,0.69,0.72,0.3,0.01,0.06,0.5
09:00 - 09:15,15.64,0.51,0.55,0.34,0.07,0.28,0.44
09:15 - 09:30,16.11,0.5,0.59,0.31,0.0,0.18,0.95
09:30 - 09:45,16.34,0.62,0.3,0.37,0.0,0.12,0.76
09:45 - 10:00,16.17,0.5,0.25,0.07,0.0,0.39,0.82
10:00 - 10:15,16.87,0.46,0.16,0.0,0.0,0.22,1.12
10:15 - 10:30,16.93,0.36,0.24,0.03,0.0,0.16,1.08
10:30 - 10:45,15.82,0.29,0.22,0.0,0.0,0.09,1.15
10:45 - 11:00,16.25,0.3,0.27,0.0,0.0,0.14,0.68
11:00 - 11:15,15.94,0.3,0.31,0.0,0.0,0.14,0.71
11:15 - 11:30,15.71,0.27,0.36,0.1,0.0,0.1,1.1
11:30 - 11:45,15.84,0.2,0.6,0.14,0.0,0.2,0.93
11:45 - 12:00,15.66,0.33,0.66,0.13,0.0,0.03,1.09
12:00 - 12:15,15.51,0.61,0.64,0.14,0.0,0.01,1.23
12:15 - 12:30,15.91,0.37,0.56,0.14,0.0,0.08,1.02
12:30 - 12:45,16.07,0.32,0.27,0.07,0.0,0.28,0.86
12:45 - 13:00,15.78,0.27,0.49,0.0,0.0,0.32,0.7
13:00 - 13:15,15.9,0.24,0.79,0.0,0.0,0.13,0.88
13:15 - 13:30,16.23,0.28,0.67,0.06,0.0,0.23,0.85
13:30 - 13:45,16.52,0.28,0.47,0.01,0.0,0.55,0.87
13:45 - 14:00,16.25,0.26,0.46,0.0,0.0,0.24,0.68
14:00 - 14:15,15.71,0.31,0.5,0.02,0.0,0.21,1.33
14:15 - 14:30,15.57,0.56,0.55,0.0,0.0,0.47,1.01
14:30 - 14:45,16.58,0.44,0.62,0.01,0.0,0.56,0.74
14:45 - 15:00,16.97,0.17,0.74,0.0,0.0,0.67,0.47
15:00 - 15:15,16.67,0.17,0.52,0.0,0.0,0.64,0.77
15:15 - 15:30,16.14,0.21,0.26,0.0,0.01,0.47,1.04
15:30 - 15:45,16.61,0.43,0.23,0.16,0.02,0.58,0.62
15:45 - 16:00,16.8,0.57,0.17,0.07,0.0,0.5,0.24
16:00 - 16:15,17.15,0.34,0.34,0.12,0.0,0.2,0.84
16:15 - 16:30,17.58,0.25,0.58,0.05,0.14,0.11,1.22
16:30 - 16:45,17.6,0.18,0.52,0.13,0.18,0.17,0.76
16:45 - 17:00,17.59,0.2,0.49,0.18,0.18,0.3,0.64
17:00 - 17:15,18.22,0.47,0.58,0.14,0.16,0.23,1.17
17:15 - 17:30,18.49,0.71,0.58,0.04,0.0,0.45,0.99
17:30 - 17:45,17.98,0.73,0.54,0.02,0.0,0.28,0.86
17:45 - 18:00,19.85,1.01,0.91,0.0,0.0,0.55,0.84
18:00 - 18:15,21.75,0.86,0.94,0.0,0.0,0.48,0.88
18:15 - 18:30,22.78,0.77,0.9,0.04,0.02,0.27,0.99
18:30 - 18:45,23.72,0.9,0.77,0.04,0.0,0.28,0.73
18:45 - 19:00,25.31,0.87,0.75,0.11,0.0,0.28,0.81
19:00 - 19:15,27.39,0.69,0.73,0.11,0.0,0.27,1.07
19:15 - 19:30,29.31,0.78,0.5,0.11,0.0,0.25,1.17
19:30 - 19:45,30.62,0.89,0.54,0.19,0.0,0.32,1.26
19:45 - 20:00,31.37,0.83,0.59,0.18,0.0,0.38,0.9
20:00 - 20:15,33.06,1.13,0.63,0.12,0.0,0.31,1.2
20:15 - 20:30,34.5,1.26,1.12,0.11,0.0,0.16,1.3
20:30 - 20:45,35.28,0.85,1.21,0.05,0.0,0.2,1.21
20:45 - 21:00,35.71,0.3,1.1,0.1,0.01,0.47,1.1
21:00 - 21:15,36.04,0.39,1.2,0.15,0.0,0.27,1.16
21:15 - 21:30,35.78,0.41,1.26,0.06,0.0,0.44,1.34
21:30 - 21:45,35.73,0.34,1.34,0.01,0.0,0.3,1.04
21:45 - 22:00,34.04,0.49,1.23,0.11,0.0,0.5,0.45
22:00 - 22:15,33.51,0.53,1.07,0.17,0.0,0.78,0.49
22:15 - 22:30,30.84,0.44,0.77,0.13,0.0,1.02,0.91
22:30 - 22:45,29.27,0.48,0.7,0.08,0.02,0.48,1.19
22:45 - 23:00,27.47,0.56,0.52,0.1,0.0,0.88,1.02
23:00 - 23:15,25.2,0.54,0.71,0.1,0.06,0.62,1.39
23:15 - 23:30,23.19,0.44,0.6,0.1,0.0,0.64,1.13
23:30 - 23:45,20.33,0.39,0.35,0.0,0.0,0.62,1.18
23:45 - 24:00,17.36,0.38,0.48,0.04,0.0,0.06,1.0
24:00 - 24:15,14.13,0.13,0.5,0.0,0.0,0.0,0.83
24:15 - 24:30,11.72,0.13,0.54,0.01,0.0,0.0,0.98
24:30 - 24:45,9.77,0.17,0.31,0.0,0.0,0.0,0.98
24:45 - 25:00,8.2,0.11,0.18,0.01,0.0,0.0,0.93
25:00 - 25:15,7.48,0.09,0.18,0.0,0.0,0.0,0.67
25:15 - 25:30,7.08,0.09,0.18,0.0,0.0,0.0,0.67
25:30 - 25:45,5.94,0.09,0.13,0.0,0.0,0.0,0.67
25:45 - 26:00,5.16,0.09,0.08,0.0,0.0,0.0,0.62
Whole day,15.84,0.37,0.51,0.06,0.02,0.22,0.7
06:00,2.95,0.09,0.44,0.0,0.0,0.0,0.0
06:01,2.95,0.09,0.44,0.0,0.0,0.0,0.0
06:02,3.14,0.09,0.44,0.0,0.0,0.0,0.0
06:03,3.31,0.09,0.44,0.0,0.0,0.0,0.0
06:04,3.42,0.09,0.44,0.0,0.0,0.0,0.0
06:05,3.46,0.09,0.44,0.0,0.0,0.0,0.0
06:06,3.46,0.09,0.44,0.0,0.0,0.0,0.0
06:07,3.65,0.09,0.3,0.0,0.0,0.0,0.0
