Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
02:00 - 02:15,4.44,0.1,0.0,0.0,0.0,0.07,0.36
02:15 - 02:30,4.13,0.1,0.0,0.0,0.0,0.0,0.27
02:30 - 02:45,3.79,0.1,0.0,0.0,0.0,0.0,0.2
02:45 - 03:00,3.37,0.06,0.0,0.0,0.0,0.0,0.2
03:00 - 03:15,3.06,0.0,0.0,0.0,0.0,0.0,0.2
03:15 - 03:30,2.82,0.0,0.0,0.0,0.0,0.0,0.18
03:30 - 03:45,2.23,0.0,0.0,0.0,0.0,0.0,0.12
03:45 - 04:00,2.19,0.0,0.0,0.0,0.0,0.0,0.12
04:00 - 04:15,2.03,0.0,0.0,0.0,0.0,0.0,0.15
04:15 - 04:30,2.18,0.0,0.0,0.0,0.0,0.0,0.2
04:30 - 04:45,2.29,0.0,0.0,0.0,0.06,0.0,0.2
04:45 - 05:00,2.39,0.0,0.0,0.0,0.06,0.0,0.1
05:00 - 05:15,2.4,0.0,0.0,0.0,0.0,0.0,0.0
05:15 - 05:30,2.24,0.0,0.0,0.0,0.0,0.0,0.0
05:30 - 05:45,2.46,0.01,0.0,0.0,0.0,0.0,0.0
05:45 - 06:00,3.46,0.19,0.0,0.0,0.0,0.0,0.06
06:00 - 06:15,4.46,0.16,0.0,0.0,0.03,0.01,0.24
06:15 - 06:30,5.17,0.14,0.03,0.0,0.16,0.0,0.24
06:30 - 06:45,6.01,0.06,0.0,0.0,0.16,0.0,0.24
06:45 - 07:00,6.78,0.05,0.03,0.01,0.03,0.0,0.25
07:00 - 07:15,7.96,0.03,0.0,0.01,0.0,0.0,0.29
07:15 - 07:30,8.84,0.0,0.0,0.01,0.0,0.01,0.38
07:30 - 07:45,8.47,0.05,0.21,0.01,0.08,0.03,0.44
07:45 - 08:00,8.22,0.12,0.29,0.0,0.0,0.0,0.31
08:00 - 08:15,8.12,0.18,0.24,0.0,0.0,0.0,0.09
08:15 - 08:30,8.28,0.16,0.08,0.0,0.01,0.0,0.2
08:30 - 08:45,8.08,0.1,0.14,0.02,0.0,0.0,0.2
08:45 - 09:00,7.68,0.18,0.17,0.0,0.0,0.0,0.18
09:00 - 09:15,8.35,0.45,0.25,0.04,0.0,0.01,0.35
09:15 - 09:30,8.26,0.28,0.2,0.02,0.08,0.0,0.42
09:30 - 09:45,8.79,0.31,0.2,0.0,0.08,0.05,0.43
09:45 - 10:00,9.05,0.27,0.08,0.02,0.11,0.03,0.45
10:00 - 10:15,8.6,0.25,0.08,0.0,0.11,0.0,0.59
10:15 - 10:30,8.89,0.25,0.28,0.0,0.13,0.11,0.83
10:30 - 10:45,8.87,0.3,0.25,0.0,0.11,0.0,0.61
10:45 - 11:00,8.4,0.17,0.45,0.0,0.11,0.0,0.44
11:00 - 11:15,8.32,0.16,0.12,0.0,0.11,0.12,0.66
11:15 - 11:30,8.29,0.35,0.08,0.0,0.11,0.17,0.68
11:30 - 11:45,8.16,0.32,0.01,0.0,0.05,0.09,0.62
11:45 - 12:00,8.77,0.25,0.07,0.0,0.03,0.07,0.54
12:00 - 12:15,8.84,0.26,0.09,0.0,0.07,0.04,0.94
12:15 - 12:30,8.8,0.35,0.1,0.01,0.03,0.08,0.78
12:30 - 12:45,8.19,0.4,0.16,0.11,0.06,0.06,0.63
12:45 - 13:00,8.29,0.59,0.35,0.03,0.0,0.0,0.63
13:00 - 13:15,8.97,0.44,0.38,0.06,0.0,0.0,0.85
13:15 - 13:30,8.63,0.32,0.21,0.08,0.01,0.0,1.06
13:30 - 13:45,8.7,0.44,0.27,0.08,0.0,0.0,0.87
13:45 - 14:00,8.71,0.5,0.7,0.01,0.0,0.02,0.44
14:00 - 14:15,9.42,0.22,0.7,0.0,0.0,0.08,0.42
14:15 - 14:30,9.87,0.14,0.68,0.01,0.0,0.09,0.39
14:30 - 14:45,9.78,0.27,0.62,0.0,0.0,0.14,0.33
14:45 - 15:00,10.26,0.29,0.48,0.01,0.01,0.07,0.33
15:00 - 15:15,10.33,0.32,0.5,0.08,0.0,0.11,0.52
15:15 - 15:30,10.53,0.27,0.41,0.07,0.0,0.06,0.76
15:30 - 15:45,11.17,0.31,0.41,0.02,0.0,0.03,0.75
15:45 - 16:00,11.32,0.32,0.48,0.0,0.0,0.03,0.56
16:00 - 16:15,11.66,0.45,0.45,0.06,0.0,0.03,0.93
16:15 - 16:30,12.05,0.4,0.58,0.0,0.0,0.0,0.93
16:30 - 16:45,13.0,0.64,0.69,0.01,0.0,0.02,0.9
16:45 - 17:00,13.34,0.6,0.78,0.01,0.0,0.04,0.6
17:00 - 17:15,13.88,0.51,0.81,0.0,0.0,0.14,0.57
17:15 - 17:30,14.38,0.6,0.74,0.0,0.0,0.11,0.46
17:30 - 17:45,14.96,0.6,0.55,0.05,0.0,0.06,0.52
17:45 - 18:00,16.63,0.62,0.83,0.0,0.0,0.26,0.37
18:00 - 18:15,18.94,0.48,0.97,0.1,0.0,0.31,0.4
18:15 - 18:30,20.4,0.71,1.12,0.14,0.0,0.43,0.4
18:30 - 18:45,21.32,0.74,1.83,0.04,0.0,0.28,0.23
18:45 - 19:00,22.29,0.66,1.45,0.2,0.0,0.4,0.2
19:00 - 19:15,24.82,0.49,1.25,0.36,0.0,0.44,0.27
19:15 - 19:30,27.02,0.38,1.18,0.22,0.02,0.3,0.55
19:30 - 19:45,27.84,0.36,0.96,0.04,0.0,0.35,0.7
19:45 - 20:00,28.96,0.38,1.06,0.08,0.0,0.29,0.69
20:00 - 20:15,29.41,0.43,1.18,0.0,0.04,0.3,0.84
20:15 - 20:30,30.42,0.4,0.96,0.09,0.07,0.18,1.22
20:30 - 20:45,31.6,0.21,0.81,0.05,0.05,0.16,0.95
20:45 - 21:00,31.58,0.46,1.06,0.05,0.0,0.29,0.64
21:00 - 21:15,31.66,0.47,1.31,0.1,0.0,0.37,0.56
21:15 - 21:30,32.35,0.43,1.51,0.27,0.0,0.16,0.72
21:30 - 21:45,32.55,0.54,1.5,0.17,0.0,0.11,0.49
21:45 - 22:00,31.31,0.67,1.14,0.02,0.0,0.21,0.36
22:00 - 22:15,30.16,0.49,1.11,0.0,0.0,0.27,0.53
22:15 - 22:30,29.06,0.58,1.39,0.0,0.01,0.3,0.47
22:30 - 22:45,27.24,0.35,1.13,0.01,0.03,0.29,0.43
22:45 - 23:00,24.88,0.21,1.05,0.04,0.02,0.28,0.44
23:00 - 23:15,23.07,0.07,0.89,0.0,0.0,0.25,0.48
23:15 - 23:30,20.31,0.01,1.12,0.0,0.0,0.3,0.55
23:30 - 23:45,18.87,0.05,1.07,0.0,0.0,0.22,0.43
23:45 - 24:00,17.55,0.17,0.89,0.0,0.0,0.19,0.41
24:00 - 24:15,15.16,0.25,0.72,0.0,0.0,0.19,0.46
24:15 - 24:30,12.64,0.27,0.65,0.0,0.0,0.23,0.29
24:30 - 24:45,10.18,0.28,0.57,0.0,0.0,0.23,0.21
24:45 - 25:00,8.96,0.29,0.44,0.0,0.0,0.22,0.17
25:00 - 25:15,8.08,0.23,0.42,0.0,0.0,0.19,0.12
25:15 - 25:30,7.15,0.23,0.36,0.0,0.0,0.17,0.12
25:30 - 25:45,6.5,0.21,0.25,0.0,0.0,0.11,0.12
25:45 - 26:00,5.41,0.06,0.24,0.0,0.0,0.08,0.12
Whole day,12.56,0.28,0.49,0.03,0.02,0.11,0.44
06:00,4.03,0.11,0.0,0.0,0.0,0.0,0.24
06:01,4.2,0.11,0.0,0.0,0.0,0.0,0.24
06:02,4.45,0.11,0.0,0.0,0.0,0.0,0.24
06:03,4.28,0.11,0.0,0.0,0.0,0.0,0.24
06:04,4.28,0.11,0.0,0.0,0.0,0.0,0.24
06:05,4.26,0.11,0.0,0.0,0.0,0.0,0.24
06:06,4.36,0.21,0.0,0.0,0.0,0.0,0.24
06:07,4.36,0.21,0.0,0.0,0.0,0.0,0.24
06:08,4.58,0.21,0.0,0.0,0.0,0.0,0.24
06:09,4.58,0.21,0.0,0.0,0.0,0.0,0.24
06:10,4.68,0.21,0.0,0.0,0.0,0.1,0.24
06:11,4.46,0.31,0.0,0.0,0.0,0.0,0.24
06:12,4.69,0.21,0.0,0.0,0.16,0.0,0.24
06:13,4.82,0.11,0.0,0.0,0.16,0.0,0.24
06:14,4.82,0.11,0.0,0.0,0.16,0.0,0.24
06:15,4.69,0.21,0.0,0.0,0.16,0.0,0.24
06:16,4.57,0.21,0.0,0.0,0.16,0.0,0.24
06:17,4.77,0.21,0.0,0.0,0.16,0.0,0.24
06:18,5.13,0.33,0.0,0.0,0.16,0.0,0.24
06:19,5.29,0.33,0.0,0.0,0.16,0.0,0.24
06:20,5.27,0.21,0.0,0.0,0.16,0.0,0.24
06:21,5.01,0.21,0.0,0.0,0.16,0.0,0.24
06:22,5.11,0.11,0.0,0.0,0.16,0.0,0.24
06:23,5.21,0.11,0.0,0.0,0.16,0.0,0.24
06:24,5.51,0.11,0.19,0.0,0.16,0.0,0.24
06:25,5.41,0.11,0.19,0.0,0.16,0.0,0.24
06:26,5.35,0.0,0.0,0.0,0.16,0.0,0.24
06:27,5.35,0.0,0.0,0.0,0.16,0.0,0.24
06:28,5.35,0.0,0.0,0.0,0.16,0.0,0.24
06:29,5.59,0.0,0.0,0.0,0.16,0.0,0.24
06:30,5.7,0.12,0.0,0.0,0.16,0.0,0.24
06:31,5.59,0.12,0.0,0.0,0.16,0.0,0.24
06:32,5.47,0.12,0.0,0.0,0.16,0.0,0.24
06:33,5.57,0.12,0.0,0.0,0.16,0.0,0.24
06:34,5.8,0.12,0.0,0.0,0.16,0.0,0.24
06:35,5.8,0.12,0.0,0.0,0.16,0.0,0.24
06:36,5.88,0.12,0.0,0.0,0.16,0.0,0.24
06:37,6.06,0.12,0.0,0.0,0.16,0.0,0.24
06:38,6.16,0.0,0.0,0.0,0.16,0.0,0.24
06:39,6.3,0.0,0.0,0.0,0.16,0.0,0.24
06:40,6.3,0.0,0.0,0.0,0.16,0.0,0.24
06:41,6.23,0.0,0.0,0.0,0.16,0.0,0.24
06:42,6.23,0.0,0.0,0.0,0.16,0.0,0.24
06:43,6.52,0.0,0.0,0.0,0.16,0.0,0.24
06:44,6.52,0.0,0.0,0.0,0.16,0.0,0.24
06:45,6.73,0.0,0.0,0.0,0.16,0.0,0.24
06:46,6.52,0.0,0.0,0.0,0.16,0.0,0.24
06:47,6.62,0.0,0.0,0.0,0.16,0.0,0.24
06:48,6.7,0.1,0.0,0.0,0.0,0.0,0.24
06:49,6.63,0.1,0.2,0.07,0.0,0.0,0.24
06:50,6.52,0.1,0.2,0.07,0.0,0.0,0.24
06:51,6.55,0.1,0.0,0.07,0.0,0.0,0.24
06:52,6.77,0.0,0.0,0.0,0.0,0.0,0.31
06:53,6.86,0.0,0.0,0.0,0.0,0.0,0.31
06:54,6.94,0.0,0.0,0.0,0.0,0.0,0.31
06:55,6.88,0.07,0.0,0.0,0.0,0.0,0.24
06:56,6.88,0.07,0.0,0.0,0.0,0.0,0.24
06:57,6.88,0.07,0.0,0.0,0.0,0.0,0.24
06:58,7.06,0.07,0.0,0.0,0.0,0.0,0.24
06:59,7.19,0.07,0.0,0.0,0.0,0.0,0.24
07:00,7.47,0.07,0.0,0.0,0.0,0.0,0.24
07:01,7.32,0.0,0.0,0.0,0.0,0.0,0.31
07:02,7.43,0.0,0.0,0.0,0.0,0.0,0.31
07:03,7.58,0.0,0.0,0.0,0.0,0.0,0.31
07:04,7.68,0.0,0.0,0.0,0.0,0.0,0.31
07:05,7.87,0.0,0.0,0.0,0.0,0.0,0.31
07:06,8.2,0.0,0.0,0.0,0.0,0.0,0.31
07:07,7.8,0.0,0.0,0.0,0.0,0.0,0.31
07:08,8.03,0.0,0.0,0.0,0.0,0.0,0.31
07:09,8.11,0.0,0.0,0.0,0.0,0.0,0.31
