Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
02:00 - 02:15,4.0,0.16,0.18,0.0,0.0,0.07,0.0
02:15 - 02:30,3.63,0.11,0.18,0.0,0.0,0.07,0.0
02:30 - 02:45,3.06,0.09,0.18,0.0,0.0,0.07,0.0
02:45 - 03:00,2.76,0.09,0.18,0.0,0.0,0.07,0.0
03:00 - 03:15,2.21,0.09,0.18,0.0,0.0,0.05,0.0
03:15 - 03:30,2.44,0.09,0.18,0.0,0.0,0.0,0.0
03:30 - 03:45,2.38,0.09,0.18,0.0,0.0,0.0,0.0
03:45 - 04:00,2.27,0.09,0.18,0.0,0.0,0.0,0.0
04:00 - 04:15,2.16,0.09,0.18,0.0,0.0,0.0,0.0
04:15 - 04:30,1.96,0.09,0.15,0.0,0.0,0.0,0.0
04:30 - 04:45,2.13,0.09,0.08,0.0,0.0,0.0,0.0
04:45 - 05:00,1.96,0.09,0.06,0.0,0.0,0.0,0.0
05:00 - 05:15,1.86,0.09,0.16,0.0,0.0,0.0,0.0
05:15 - 05:30,2.02,0.09,0.16,0.0,0.07,0.0,0.0
05:30 - 05:45,2.36,0.1,0.16,0.0,0.05,0.0,0.0
05:45 - 06:00,2.77,0.14,0.16,0.0,0.0,0.0,0.0
06:00 - 06:15,3.17,0.12,0.16,0.0,0.0,0.0,0.03
06:15 - 06:30,3.9,0.17,0.31,0.0,0.0,0.01,0.0
06:30 - 06:45,4.99,0.21,0.51,0.04,0.0,0.01,0.01
06:45 - 07:00,5.66,0.24,0.36,0.0,0.0,0.0,0.0
07:00 - 07:15,6.56,0.23,0.22,0.0,0.0,0.0,0.0
07:15 - 07:30,6.79,0.29,0.22,0.0,0.0,0.0,0.0
07:30 - 07:45,7.61,0.33,0.24,0.0,0.02,0.0,0.0
07:45 - 08:00,7.78,0.27,0.21,0.0,0.0,0.0,0.02
08:00 - 08:15,8.6,0.28,0.18,0.0,0.01,0.0,0.49
08:15 - 08:30,9.31,0.29,0.15,0.0,0.03,0.0,0.71
08:30 - 08:45,9.42,0.21,0.14,0.02,0.0,0.0,0.24
08:45 - 09:00,9.97,0.22,0.09,0.0,0.01,0.03,0.22
