Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
02:00 - 02:15,4.35,0.17,0.0,0.0,0.0,0.2,0.12
02:15 - 02:30,3.81,0.15,0.0,0.0,0.0,0.2,0.12
02:30 - 02:45,3.28,0.08,0.0,0.0,0.0,0.2,0.12
02:45 - 03:00,3.03,0.0,0.0,0.0,0.0,0.2,0.12
03:00 - 03:15,2.62,0.0,0.0,0.0,0.0,0.2,0.12
03:15 - 03:30,2.21,0.0,0.0,0.0,0.0,0.2,0.12
03:30 - 03:45,1.89,0.0,0.0,0.0,0.0,0.2,0.12
03:45 - 04:00,1.92,0.0,0.0,0.0,0.0,0.2,0.12
04:00 - 04:15,2.02,0.0,0.11,0.0,0.0,0.2,0.12
04:15 - 04:30,2.1,0.0,0.12,0.0,0.0,0.03,0.11
04:30 - 04:45,2.05,0.0,0.12,0.0,0.0,0.0,0.0
04:45 - 05:00,1.98,0.0,0.12,0.0,0.0,0.0,0.0
05:00 - 05:15,1.69,0.0,0.12,0.0,0.0,0.0,0.01
05:15 - 05:30,1.71,0.0,0.12,0.0,0.0,0.0,0.21
05:30 - 05:45,1.99,0.0,0.12,0.0,0.0,0.0,0.27
05:45 - 06:00,2.89,0.07,0.12,0.0,0.0,0.0,0.05
06:00 - 06:15,3.42,0.15,0.06,0.0,0.0,0.0,0.14
06:15 - 06:30,4.19,0.19,0.05,0.0,0.0,0.04,0.15
06:30 - 06:45,5.3,0.2,0.29,0.0,0.01,0.1,0.28
06:45 - 07:00,6.18,0.14,0.38,0.0,0.0,0.03,0.25
07:00 - 07:15,6.76,0.23,0.26,0.0,0.0,0.0,0.33
07:15 - 07:30,7.71,0.09,0.21,0.0,0.0,0.0,0.42
07:30 - 07:45,7.65,0.09,0.2,0.0,0.0,0.0,0.28
07:45 - 08:00,7.55,0.03,0.28,0.0,0.0,0.0,0.22
08:00 - 08:15,8.05,0.01,0.28,0.0,0.0,0.0,0.35
08:15 - 08:30,8.89,0.01,0.52,0.0,0.03,0.0,0.57
08:30 - 08:45,8.87,0.06,0.49,0.0,0.0,0.0,0.3
08:45 - 09:00,9.37,0.15,0.28,0.0,0.0,0.05,0.24
09:00 - 09:15,9.66,0.34,0.33,0.0,0.0,0.02,0.24
09:15 - 09:30,8.83,0.39,0.27,0.04,0.0,0.0,0.42
09:30 - 09:45,8.22,0.46,0.3,0.07,0.0,0.0,0.47
09:45 - 10:00,8.46,0.57,0.27,0.02,0.0,0.0,0.31
10:00 - 10:15,8.46,0.63,0.24,0.04,0.0,0.0,0.5
10:15 - 10:30,8.84,0.68,0.22,0.02,0.0,0.01,0.24
10:30 - 10:45,9.28,0.61,0.16,0.04,0.0,0.0,0.35
10:45 - 11:00,8.95,0.69,0.16,0.05,0.0,0.0,0.34
11:00 - 11:15,9.55,0.59,0.23,0.0,0.0,0.08,0.38
11:15 - 11:30,9.76,0.6,0.36,0.0,0.0,0.11,0.56
11:30 - 11:45,9.16,0.59,0.59,0.0,0.0,0.11,0.61
11:45 - 12:00,8.84,0.52,0.72,0.01,0.0,0.03,0.47
12:00 - 12:15,8.65,0.51,0.59,0.05,0.0,0.0,0.69
12:15 - 12:30,7.84,0.51,0.44,0.0,0.0,0.0,0.73
12:30 - 12:45,8.32,0.51,0.37,0.06,0.0,0.0,0.78
12:45 - 13:00,8.57,0.56,0.11,0.08,0.0,0.0,0.89
13:00 - 13:15,8.9,0.6,0.1,0.09,0.0,0.0,0.71
13:15 - 13:30,8.89,0.63,0.08,0.07,0.01,0.02,0.7
13:30 - 13:45,9.27,0.63,0.1,0.0,0.0,0.07,0.71
13:45 - 14:00,9.65,0.29,0.09,0.0,0.0,0.07,0.92
14:00 - 14:15,10.22,0.28,0.12,0.0,0.0,0.07,0.58
14:15 - 14:30,9.94,0.3,0.17,0.01,0.0,0.08,0.66
14:30 - 14:45,10.13,0.25,0.25,0.01,0.0,0.12,0.71
14:45 - 15:00,10.48,0.25,0.35,0.03,0.0,0.1,0.56
15:00 - 15:15,10.38,0.25,0.43,0.06,0.0,0.11,0.7
15:15 - 15:30,10.94,0.32,0.58,0.01,0.0,0.24,0.74
15:30 - 15:45,10.8,0.25,0.49,0.02,0.0,0.11,0.99
15:45 - 16:00,10.61,0.27,0.37,0.0,0.0,0.08,0.84
16:00 - 16:15,10.93,0.34,0.37,0.0,0.0,0.09,0.91
16:15 - 16:30,11.56,0.45,0.37,0.01,0.0,0.08,0.85
16:30 - 16:45,12.45,0.4,0.43,0.05,0.02,0.08,0.82
16:45 - 17:00,13.29,0.24,0.38,0.03,0.03,0.1,0.53
