Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
07:07,5.79,0.24,0.25,0.0,0.0,0.0,0.0
07:08,5.69,0.24,0.25,0.0,0.0,0.0,0.0
07:09,5.67,0.08,0.25,0.0,0.0,0.0,0.0
07:10,5.67,0.08,0.25,0.0,0.0,0.0,0.0
07:11,5.8,0.08,0.25,0.0,0.0,0.0,0.0
07:12,5.8,0.08,0.25,0.0,0.0,0.0,0.0
07:13,6.06,0.24,0.25,0.0,0.0,0.0,0.0
07:14,6.14,0.24,0.25,0.0,0.0,0.0,0.0
07:15,6.17,0.08,0.25,0.0,0.0,0.0,0.0
07:16,6.33,0.08,0.25,0.0,0.0,0.0,0.0
07:17,6.44,0.08,0.25,0.0,0.0,0.0,0.0
07:18,6.52,0.08,0.25,0.0,0.0,0.0,0.0
07:19,6.62,0.08,0.25,0.0,0.0,0.0,0.0
07:20,6.47,0.08,0.25,0.0,0.0,0.0,0.0
07:21,6.47,0.08,0.25,0.0,0.0,0.0,0.0
07:22,6.71,0.08,0.25,0.0,0.0,0.0,0.0
07:23,6.74,0.08,0.25,0.0,0.0,0.0,0.12
07:24,7.04,0.24,0.25,0.0,0.0,0.0,0.12
07:25,7.01,0.24,0.25,0.0,0.0,0.0,0.12
07:26,6.69,0.08,0.25,0.0,0.0,0.0,0.12
07:27,6.87,0.08,0.25,0.0,0.0,0.0,0.12
07:28,6.77,0.08,0.25,0.0,0.0,0.0,0.12
07:29,6.77,0.08,0.25,0.0,0.0,0.0,0.12
07:30,7.21,0.19,0.25,0.0,0.0,0.0,0.19
07:31,6.98,0.19,0.25,0.0,0.0,0.0,0.19
07:32,6.87,0.19,0.32,0.0,0.0,0.0,0.12
07:33,7.04,0.08,0.32,0.0,0.0,0.0,0.12
07:34,7.26,0.08,0.32,0.0,0.0,0.0,0.12
07:35,7.26,0.08,0.32,0.0,0.0,0.17,0.12
07:36,7.05,0.08,0.32,0.0,0.0,0.17,0.12
07:37,6.93,0.08,0.32,0.0,0.0,0.17,0.24
07:38,7.27,0.08,0.32,0.0,0.0,0.0,0.24
07:39,6.87,0.24,0.32,0.0,0.0,0.0,0.24
07:40,7.05,0.24,0.32,0.0,0.0,0.0,0.24
07:41,7.05,0.16,0.25,0.0,0.0,0.0,0.24
07:42,7.27,0.16,0.25,0.0,0.0,0.0,0.32
07:43,7.84,0.16,0.25,0.0,0.0,0.0,0.32
07:44,7.68,0.16,0.25,0.0,0.0,0.0,0.32
07:45,7.56,0.16,0.25,0.0,0.11,0.0,0.32
07:46,7.57,0.26,0.33,0.0,0.0,0.0,0.32
07:47,7.57,0.26,0.09,0.0,0.0,0.0,0.32
07:48,7.76,0.26,0.09,0.1,0.0,0.0,0.32
07:49,7.66,0.26,0.09,0.1,0.0,0.0,0.32
07:50,7.66,0.26,0.09,0.0,0.0,0.0,0.32
07:51,7.66,0.26,0.09,0.0,0.0,0.0,0.32
07:52,7.66,0.26,0.09,0.0,0.0,0.0,0.32
07:53,7.43,0.26,0.09,0.0,0.0,0.0,0.32
07:54,7.45,0.26,0.09,0.0,0.0,0.0,0.32
07:55,7.27,0.26,0.18,0.0,0.0,0.0,0.32
07:56,7.45,0.26,0.18,0.0,0.0,0.0,0.32
07:57,7.23,0.26,0.18,0.0,0.0,0.0,0.32
07:58,7.31,0.26,0.18,0.0,0.0,0.0,0.32
07:59,7.54,0.26,0.18,0.0,0.0,0.0,0.45
08:00,7.61,0.26,0.18,0.0,0.0,0.0,0.45
08:01,8.0,0.26,0.18,0.0,0.0,0.0,0.45
08:02,7.77,0.26,0.18,0.0,0.0,0.0,0.57
08:03,7.84,0.26,0.18,0.0,0.0,0.0,0.57
08:04,7.92,0.26,0.18,0.0,0.0,0.0,0.57
08:05,8.15,0.26,0.18,0.0,0.0,0.0,0.57
08:06,8.23,0.26,0.18,0.0,0.0,0.0,0.65
08:07,8.12,0.26,0.18,0.0,0.0,0.0,0.65
08:08,8.19,0.26,0.18,0.0,0.0,0.0,0.65
08:09,8.39,0.19,0.26,0.0,0.0,0.0,0.65
08:10,8.31,0.19,0.26,0.0,0.0,0.0,0.65
08:11,8.08,0.19,0.18,0.0,0.0,0.0,0.65
08:12,8.5,0.19,0.09,0.0,0.0,0.0,0.65
08:13,8.59,0.19,0.09,0.07,0.0,0.0,0.65
08:14,8.25,0.19,0.18,0.0,0.0,0.0,0.72
08:15,8.53,0.19,0.26,0.0,0.0,0.0,0.65
08:16,8.6,0.19,0.26,0.0,0.0,0.0,0.65
08:17,8.6,0.19,0.26,0.0,0.0,0.0,0.65
08:18,8.61,0.29,0.26,0.0,0.0,0.0,0.53
08:19,8.61,0.19,0.26,0.0,0.1,0.0,0.53
08:20,8.72,0.19,0.26,0.0,0.1,0.0,0.77
08:21,8.59,0.26,0.18,0.0,0.0,0.0,0.77
08:22,8.59,0.19,0.18,0.0,0.0,0.0,0.85
08:23,8.73,0.19,0.18,0.0,0.0,0.0,0.85
08:24,8.75,0.26,0.18,0.0,0.0,0.0,0.77
08:25,8.75,0.26,0.18,0.0,0.0,0.0,0.77
08:26,8.86,0.26,0.18,0.0,0.0,0.0,0.77
08:27,9.02,0.26,0.18,0.0,0.0,0.0,0.77
08:28,8.94,0.26,0.09,0.0,0.0,0.0,0.77
08:29,8.94,0.26,0.09,0.0,0.0,0.0,0.77
08:30,8.81,0.26,0.09,0.0,0.0,0.0,0.64
08:31,8.9,0.26,0.09,0.0,0.0,0.0,0.64
08:32,9.17,0.26,0.09,0.0,0.0,0.0,0.64
08:33,9.31,0.36,0.09,0.0,0.0,0.0,0.64
08:34,9.35,0.26,0.09,0.0,0.0,0.0,0.64
08:35,9.38,0.37,0.09,0.0,0.0,0.0,0.56
08:36,9.4,0.26,0.33,0.0,0.0,0.0,0.32
08:37,9.29,0.26,0.33,0.0,0.0,0.0,0.32
08:38,9.32,0.26,0.33,0.0,0.0,0.0,0.32
08:39,9.31,0.26,0.41,0.0,0.0,0.0,0.32
08:40,8.91,0.19,0.33,0.0,0.0,0.0,0.39
08:41,8.9,0.19,0.33,0.0,0.0,0.0,0.39
08:42,8.96,0.19,0.33,0.0,0.0,0.0,0.39
08:43,8.9,0.19,0.33,0.0,0.0,0.0,0.32
08:44,9.07,0.19,0.33,0.0,0.0,0.0,0.32
08:45,9.1,0.19,0.43,0.0,0.0,0.0,0.32
08:46,9.26,0.08,0.43,0.0,0.0,0.0,0.32
08:47,9.29,0.08,0.43,0.0,0.0,0.0,0.24
08:48,9.29,0.15,0.5,0.0,0.0,0.0,0.24
08:49,9.29,0.15,0.5,0.0,0.0,0.0,0.24
08:50,9.29,0.15,0.43,0.0,0.0,0.0,0.24
08:51,9.19,0.15,0.43,0.0,0.0,0.0,0.24
08:52,9.42,0.15,0.43,0.0,0.0,0.08,0.24
08:53,9.42,0.08,0.43,0.0,0.0,0.08,0.24
08:54,9.41,0.08,0.43,0.0,0.0,0.0,0.24
08:55,9.25,0.08,0.43,0.0,0.0,0.0,0.24
08:56,9.19,0.08,0.43,0.0,0.0,0.0,0.24
08:57,9.27,0.16,0.43,0.0,0.0,0.0,0.24
08:58,9.21,0.16,0.43,0.0,0.0,0.0,0.24
08:59,9.21,0.16,0.34,0.0,0.0,0.09,0.24
09:00,9.21,0.16,0.34,0.0,0.0,0.09,0.24
09:01,9.21,0.16,0.43,0.0,0.0,0.09,0.32
09:02,9.11,0.16,0.43,0.0,0.0,0.09,0.32
09:03,8.95,0.25,0.34,0.0,0.0,0.09,0.32
09:04,9.36,0.25,0.51,0.0,0.0,0.09,0.32
09:05,9.44,0.25,0.44,0.07,0.0,0.09,0.32
09:06,9.44,0.25,0.44,0.07,0.0,0.09,0.32
09:07,9.44,0.25,0.19,0.07,0.0,0.09,0.32
09:08,9.44,0.25,0.19,0.07,0.0,0.09,0.32
09:09,9.36,0.25,0.1,0.07,0.0,0.09,0.32
09:10,9.36,0.25,0.1,0.0,0.0,0.09,0.39
09:11,9.38,0.25,0.1,0.0,0.0,0.09,0.39
09:12,9.55,0.16,0.1,0.0,0.0,0.09,0.39
09:13,9.46,0.23,0.1,0.0,0.0,0.09,0.32
09:14,9.37,0.23,0.1,0.0,0.0,0.09,0.32
09:15,9.28,0.23,0.1,0.0,0.0,0.09,0.32
09:16,9.36,0.23,0.1,0.0,0.0,0.09,0.32
09:17,9.23,0.23,0.1,0.0,0.0,0.09,0.32
09:18,9.07,0.23,0.1,0.0,0.0,0.09,0.32
09:19,9.17,0.23,0.1,0.0,0.0,0.09,0.32
09:20,9.27,0.23,0.1,0.0,0.0,0.09,0.32
09:21,9.27,0.23,0.18,0.0,0.0,0.09,0.32
09:22,9.24,0.23,0.18,0.0,0.0,0.09,0.32
09:23,9.24,0.23,0.08,0.0,0.0,0.09,0.32
09:24,9.24,0.23,0.08,0.0,0.0,0.09,0.32
09:25,9.55,0.23,0.08,0.0,0.0,0.09,0.32
09:26,9.53,0.23,0.08,0.0,0.0,0.09,0.4
09:27,9.41,0.23,0.08,0.0,0.0,0.33,0.4
09:28,9.63,0.23,0.46,0.0,0.0,0.33,0.32
09:29,9.35,0.23,0.46,0.0,0.0,0.33,0.32
09:30,9.49,0.23,0.08,0.09,0.0,0.42,0.62
09:31,9.38,0.23,0.08,0.09,0.0,0.42,0.62
09:32,9.64,0.32,0.08,0.09,0.0,0.33,0.62
09:33,9.64,0.32,0.08,0.0,0.0,0.33,0.62
09:34,9.53,0.32,0.08,0.0,0.0,0.33,0.62
09:35,9.45,0.23,0.08,0.0,0.0,0.33,0.62
09:36,9.25,0.23,0.08,0.0,0.0,0.33,0.62
09:37,9.24,0.23,0.08,0.0,0.0,0.33,0.62
09:38,9.45,0.23,0.08,0.0,0.0,0.33,0.62
09:39,9.57,0.31,0.08,0.0,0.0,0.33,0.75
09:40,9.67,0.31,0.08,0.0,0.0,0.33,0.75
09:41,9.67,0.56,0.08,0.0,0.0,0.09,0.75
09:42,9.93,0.56,0.08,0.0,0.0,0.09,0.75
09:43,9.84,0.56,0.08,0.0,0.0,0.09,0.75
09:44,9.91,0.31,0.08,0.0,0.0,0.09,0.63
09:45,9.91,0.31,0.08,0.0,0.0,0.09,0.63
09:46,10.03,0.42,0.08,0.0,0.0,0.09,0.63
09:47,10.03,0.42,0.18,0.0,0.0,0.09,0.63
09:48,10.08,0.31,0.26,0.0,0.0,0.09,0.71
09:49,10.08,0.4,0.18,0.0,0.0,0.09,0.71
09:50,10.57,0.4,0.08,0.0,0.0,0.19,0.71
09:51,10.66,0.4,0.08,0.0,0.0,0.19,0.71
09:52,10.58,0.31,0.08,0.0,0.0,0.19,0.71
09:53,10.49,0.31,0.08,0.0,0.0,0.19,0.71
09:54,10.49,0.31,0.08,0.0,0.0,0.19,0.71
09:55,10.64,0.31,0.08,0.0,0.0,0.19,0.63
09:56,10.86,0.31,0.29,0.0,0.0,0.19,0.63
09:57,10.54,0.31,0.29,0.0,0.0,0.19,0.63
09:58,10.54,0.31,0.29,0.0,0.0,0.19,0.63
09:59,10.73,0.31,0.29,0.0,0.0,0.19,0.63
10:00,10.56,0.31,0.29,0.0,0.0,0.19,0.63
10:01,10.58,0.31,0.29,0.0,0.0,0.19,0.63
10:02,10.65,0.31,0.29,0.0,0.0,0.19,0.89
10:03,10.89,0.56,0.38,0.0,0.0,0.19,0.83
10:04,10.83,0.56,0.38,0.0,0.0,0.19,0.83
10:05,10.74,0.56,0.29,0.0,0.0,0.19,0.83
10:06,10.8,0.56,0.29,0.0,0.0,0.19,0.71
10:07,10.9,0.56,0.29,0.0,0.0,0.19,0.71
10:08,10.66,0.56,0.29,0.0,0.0,0.19,0.71
10:09,10.75,0.56,0.29,0.0,0.0,0.19,0.71
10:10,10.63,0.56,0.29,0.0,0.0,0.19,0.71
10:11,10.53,0.56,0.29,0.0,0.0,0.19,0.71
10:12,10.38,0.56,0.29,0.0,0.0,0.19,0.71
10:13,10.38,0.56,0.29,0.0,0.0,0.19,0.71
10:14,10.38,0.56,0.29,0.0,0.0,0.19,0.71
10:15,10.31,0.56,0.29,0.0,0.0,0.19,0.71
10:16,10.31,0.56,0.29,0.0,0.0,0.19,0.71
10:17,10.31,0.56,0.29,0.0,0.0,0.19,0.71
10:18,10.03,0.56,0.29,0.0,0.0,0.19,0.71
10:19,9.8,0.56,0.29,0.0,0.0,0.19,0.71
10:20,9.62,0.56,0.29,0.0,0.0,0.19,0.71
10:21,9.62,0.56,0.29,0.0,0.0,0.19,0.71
10:22,9.64,0.56,0.29,0.0,0.0,0.19,0.71
10:23,9.4,0.31,0.29,0.0,0.0,0.19,0.71
10:24,9.41,0.31,0.29,0.0,0.0,0.19,0.71
10:25,9.65,0.31,0.29,0.0,0.0,0.19,0.71
10:26,9.98,0.31,0.29,0.0,0.0,0.19,0.71
10:27,10.06,0.31,0.29,0.0,0.0,0.19,0.71
10:28,9.74,0.31,0.29,0.0,0.0,0.19,0.71
10:29,9.76,0.31,0.29,0.0,0.0,0.19,0.71
10:30,9.56,0.31,0.29,0.0,0.0,0.19,0.71
10:31,9.49,0.31,0.29,0.0,0.0,0.19,0.51
10:32,9.19,0.31,0.61,0.07,0.0,0.19,0.51
10:33,9.27,0.31,0.61,0.07,0.0,0.19,0.51
10:34,9.25,0.23,0.39,0.07,0.0,0.19,0.51
10:35,9.25,0.23,0.39,0.07,0.0,0.19,0.51
10:36,9.47,0.36,0.39,0.07,0.0,0.19,0.51
10:37,9.64,0.54,0.39,0.07,0.0,0.19,0.51
10:38,9.76,0.41,0.52,0.07,0.0,0.19,0.51
10:39,9.31,0.33,0.39,0.2,0.0,0.19,0.51
10:40,9.31,0.46,0.39,0.07,0.0,0.19,0.51
10:41,9.31,0.46,0.39,0.07,0.0,0.19,0.51
10:42,9.55,0.46,0.39,0.07,0.0,0.19,0.51
10:43,9.66,0.33,0.39,0.07,0.0,0.19,0.51
10:44,9.74,0.33,0.39,0.07,0.0,0.19,0.51
10:45,9.51,0.33,0.39,0.0,0.0,0.19,0.75
10:46,10.01,0.33,0.39,0.0,0.0,0.19,0.75
10:47,9.68,0.33,0.39,0.0,0.0,0.09,0.75
10:48,9.78,0.33,0.39,0.0,0.0,0.09,0.75
10:49,9.78,0.33,0.39,0.0,0.0,0.09,0.75
10:50,9.57,0.33,0.39,0.0,0.0,0.09,0.75
10:51,9.56,0.42,0.48,0.0,0.0,0.09,0.75
10:52,9.56,0.42,0.39,0.0,0.0,0.17,0.75
10:53,9.76,0.33,0.39,0.08,0.0,0.09,0.75
10:54,9.56,0.33,0.39,0.08,0.0,0.09,0.75
10:55,9.79,0.33,0.39,0.0,0.0,0.09,0.75
10:56,9.53,0.17,0.47,0.0,0.0,0.09,0.75
10:57,9.53,0.17,0.39,0.0,0.0,0.09,0.75
10:58,9.67,0.1,0.39,0.0,0.0,0.09,0.75
10:59,9.7,0.1,0.39,0.1,0.0,0.09,0.75
11:00,9.67,0.1,0.39,0.0,0.0,0.09,0.75
11:01,9.86,0.1,0.47,0.0,0.0,0.09,0.75
11:02,9.92,0.1,0.69,0.0,0.0,0.09,0.75
11:03,10.1,0.1,0.69,0.0,0.0,0.09,0.75
11:04,10.2,0.1,0.78,0.0,0.0,0.09,0.75
11:05,10.04,0.1,0.78,0.0,0.0,0.09,0.75
11:06,10.31,0.1,0.78,0.0,0.0,0.09,0.75
11:07,10.25,0.1,0.69,0.0,0.0,0.18,0.85
11:08,10.25,0.18,0.61,0.0,0.0,0.18,0.85
11:09,10.04,0.18,0.53,0.0,0.0,0.18,0.85
11:10,10.04,0.18,0.53,0.0,0.0,0.18,0.85
11:11,10.22,0.18,0.53,0.0,0.0,0.18,0.85
11:12,9.8,0.18,0.53,0.0,0.0,0.26,0.85
11:13,9.92,0.18,0.53,0.0,0.0,0.26,0.85
11:14,9.81,0.39,0.53,0.0,0.0,0.26,0.85
11:15,9.9,0.39,0.53,0.0,0.0,0.26,0.85
11:16,9.93,0.42,0.53,0.0,0.0,0.26,0.85
11:17,10.21,0.42,0.53,0.0,0.0,0.26,0.95
11:18,10.21,0.42,0.53,0.11,0.0,0.26,0.85
